新北市鶯歌區福德二街3號,"6,500",8坪,1F/5F,公寓,NULL,平面式停車位，費用另計最短租期
新北市林口區文化三路二段,"50,000",57.65坪,1F/19F,店面（店鋪）,NULL,無最短租期
新北市板橋區陽明街23巷,"128,000",60坪,1F/4F,公寓,NULL,無最短租期
新北市中和區新生街202號,"45,000",32坪,1F/4F,公寓,NULL,無最短租期
新北市新莊區新北大道七段,"35,000",40.63坪,1F/14F,電梯大樓,NULL,無最短租期
新北市三重區中央北路,"118,000",60坪,1F/5F,公寓,NULL,無最短租期
新北市泰山區信華六街,"188,000",215坪,整棟/2F,透天厝,NULL,平面式停車位，已含租金內最短租期
新北市新莊區立信三街35巷,"45,000",67坪,1F/13F,店面（店鋪）,NULL,無最短租期
新北市新莊區新泰路,"60,000",28坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市土城區中央路四段125巷,"45,000",42坪,1F/12F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市鶯歌區重慶街,"28,000",218.77坪,整棟/2F,店面（店鋪）,NULL,無最短租期
新北市中和區興南路一段,"100,000",45.46坪,2F/2F,店面（店鋪）,NULL,無最短租期
新北市新莊區頭前路,"88,000",66.76坪,1F/22F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市樹林區中山路一段,"27,000",50.35坪,2F/4F,公寓,NULL,無最短租期
新北市汐止區大同路二段,"200,000",72坪,1F/29F,店面（店鋪）,NULL,無最短租期
新北市三重區大勇街,"38,000",60坪,1F/5F,公寓,NULL,無最短租期
新北市三重區大勇街,"38,000",60坪,1F/5F,公寓,NULL,無最短租期
新北市三重區中正北路,"35,000",40坪,1F/2F,透天厝,NULL,無最短租期
新北市汐止區大同路二段,"300,000",109.86坪,1F/29F,店面（店鋪）,NULL,無最短租期
新北市新莊區新北大道二段,"280,000",240坪,1F/5F,電梯大樓,NULL,無最短租期
新北市汐止區大同路二段,"300,000",109.86坪,1F/29F,店面（店鋪）,NULL,無最短租期
新北市新莊區新北大道二段,"280,000",240坪,1F/5F,電梯大樓,NULL,無最短租期
新北市三峽區中正路一段,"15,000",20坪,整棟/1F,店面（店鋪）,NULL,無最短租期
新北市樹林區柑園街二段,"15,000",20坪,整棟/1F,店面（店鋪）,NULL,無最短租期
新北市林口區仁愛路一段,"48,000",86.97坪,1F/12F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市林口區文化一路一段,"75,000",75.45坪,1F/8F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市新店區中興路二段,"50,000",34.99坪,1F/24F,店面（店鋪）,NULL,無最短租期
新北市新店區民族路,"85,000",38.48坪,1F/14F,電梯大樓,NULL,無最短租期
新北市八里區頂寮五街5號,"18,000",25坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市三重區成功路,"68,000",75坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市板橋區陽明街,"15,000",18坪,1F/5F,公寓,NULL,無最短租期
新北市板橋區縣民大道一段,"40,000",25坪,1F/15F,電梯大樓,NULL,無最短租期
新北市三重區福德南路18號,"58,000",10.38坪,1F/19F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市中和區中和路,"130,000",18坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市泰山區仁愛路6巷,"22,000",26坪,1F/9F,電梯大樓,NULL,無最短租期
新北市板橋區漢生東路,"58,000",38坪,1F/7F,電梯大樓,NULL,無最短租期
新北市中和區連城路,"120,000",92坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市林口區文化北路一段,"38,000",58坪,1F/15F,店面（店鋪）,NULL,無最短租期
新北市林口區中山路,"65,000",79.75坪,1F/19F,電梯大樓,NULL,平面式停車位，已含租金內最短租期
新北市林口區八德路,"55,000",31.2坪,1F/33F,電梯大樓,NULL,平面式停車位，已含租金內最短租期
新北市林口區三民路,"95,000",56坪,整棟/1F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市林口區文化二路二段,"41,000",30坪,1F/9F,店面（店鋪）,NULL,無最短租期
新北市林口區文化三路二段,"45,000",98.7坪,1F/19F,電梯大樓,NULL,無最短租期
新北市淡水區中正路一段59號,"60,000",96坪,1F/4F,公寓,NULL,無最短租期
新北市板橋區中山路一段206巷,"100,000",120坪,整棟/4F,透天厝,NULL,平面式停車位，已含租金內最短租期
新北市淡水區中正路190號,"170,000",31.3坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市板橋區縣民大道三段93巷,"45,000",60坪,1F/5F,公寓,NULL,平面式停車位，費用另計最短租期
新北市板橋區大同街35巷,"66,000",80坪,1F/5F,公寓,NULL,平面式停車位，已含租金內最短租期
新北市三重區三和路四段167巷,"19,000",14坪,1F/2F,店面（店鋪）,NULL,無最短租期
新北市蘆洲區信義路34巷,"30,000",15坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市蘆洲區信義路34巷,"30,000",15坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市蘆洲區中山二路,"80,000",33.58坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市三重區仁義街,"32,000",21.48坪,1F/14F,店面（店鋪）,NULL,無最短租期
新北市三重區仁政街,"37,000",26.2坪,1F/15F,店面（店鋪）,NULL,無最短租期
新北市三重區成功路,"35,000",25.2坪,1F/25F,店面（店鋪）,NULL,無最短租期
新北市三重區大同北路,"48,000",30坪,1F/3F,店面（店鋪）,NULL,無最短租期
新北市蘆洲區民族路,"63,000",34.6坪,1F/10F,店面（店鋪）,NULL,無最短租期
新北市新莊區中央路,"60,000",25.8坪,1F/19F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市永和區秀朗路一段6號,"19,900",5坪,1F/7F,電梯大樓,NULL,無最短租期
新北市中和區建八路,"138,000",130.37坪,1F/4F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市樹林區東華街3巷,"12,000",14坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市中和區成功路,"28,000",20坪,1F/2F,店面（店鋪）,NULL,無最短租期
新北市永和區中正路626號,"24,000",25坪,2F/11F,電梯大樓,NULL,無最短租期
新北市淡水區中正東路二段,"135,000",92.019坪,1F/15F,電梯大樓,NULL,無最短租期
新北市三重區中正南路,"65,000",82.69坪,1F/12F,店面（店鋪）,NULL,無最短租期
新北市新莊區新泰路,"60,000",28坪,1F/5F,公寓,NULL,無最短租期
新北市新莊區中港三街37巷,"32,000",19.97坪,1F/5F,公寓,NULL,無最短租期
新北市新莊區中華路一段,"75,000",56.11坪,1F/22F,店面（店鋪）,NULL,無最短租期
新北市泰山區信華六街,"188,000",153.52坪,整棟/2F,透天厝,NULL,平面式停車位，已含租金內最短租期
新北市鶯歌區尖山路174巷35弄25號,"50,000",130坪,整棟/2F,透天厝,NULL,無最短租期
新北市蘆洲區中山二路46巷,"22,000",7坪,1F/7F,電梯大樓,NULL,無最短租期
新北市板橋區漢生東路113巷,"43,000",80坪,1F/5F,公寓,NULL,無最短租期
新北市三重區六張街131號,"27,000",14坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市林口區仁愛路一段,"180,000",150坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市汐止區大同路二段,"88,000",36.94坪,1F/29F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市汐止區連興街128巷,"30,000",30坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市三重區仁政街,"37,000",37.36坪,1F/15F,電梯大樓,NULL,無最短租期
新北市新店區安康路二段159巷,"40,000",30.38坪,1F/15F,電梯大樓,NULL,無最短租期
新北市新莊區思源路372號,"250,000",97坪,1F/19F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市永和區秀朗路二段126巷12號,"32,000",30.12坪,1F/5F,公寓,NULL,無最短租期
新北市永和區秀朗路二段126巷12號,"32,000",30.12坪,1F/5F,公寓,NULL,無最短租期
新北市板橋區篤行路二段,"58,000",79.4坪,1F/12F,店面（店鋪）,NULL,無最短租期
新北市新莊區新豐街,"36,000",160坪,B1/7F,店面（店鋪）,NULL,無最短租期
新北市新莊區新北大道七段642號,"35,000",40.63坪,1F/14F,店面（店鋪）,NULL,無最短租期
新北市新莊區思源路,"62,000",78坪,整棟/3F,透天厝,NULL,平面式停車位，費用另計最短租期
新北市新莊區新泰路,"51,000",22坪,1F/3F,店面（店鋪）,NULL,無最短租期
新北市新莊區中原東路,"80,000",69坪,1F/17F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市新莊區新莊路,"60,000",29.34坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市新莊區思源路,"62,000",78坪,整棟/3F,透天厝,NULL,平面式停車位，費用另計最短租期
新北市新莊區新莊路,"28,000",23坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市新莊區西盛街258巷,"22,000",25坪,1F/8F,店面（店鋪）,NULL,無最短租期
新北市新莊區新莊路,"60,000",30坪,1F/2F,店面（店鋪）,NULL,無最短租期
新北市新莊區民安西路333號,"30,000",21坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市新莊區新豐街,"39,000",26.7坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市新莊區中正路,"220,000",164.38坪,1F/18F,店面（店鋪）,NULL,無最短租期
新北市三重區中央南路,"50,000",60坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市鶯歌區中山路,"20,000",18坪,1F/4F,公寓,NULL,無最短租期
新北市板橋區篤行路二段,"28,000",35.51坪,1F/5F,公寓,NULL,無最短租期
新北市蘆洲區和平路,"35,000",40坪,1F/5F,公寓,NULL,平面式停車位，已含租金內最短租期
新北市板橋區中山路一段,"150,000",123.96坪,2F/4F,店面（店鋪）,NULL,無最短租期
新北市林口區中山路40號,"38,000",25坪,1F/3F,店面（店鋪）,NULL,無最短租期
新北市淡水區英專路21巷,"52,000",34.754坪,1F/4F,公寓,NULL,無最短租期
新北市淡水區中正東路,"20,000",24.814坪,1F/2F,店面（店鋪）,NULL,無最短租期
新北市板橋區新民街,"120,000",72.7坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市板橋區新民街,"120,000",73坪,1F/7F,電梯大樓,NULL,無最短租期
新北市蘆洲區民族路,"65,000",50坪,1F/7F,電梯大樓,NULL,無最短租期
新北市三重區重陽路四段,"36,000",27坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市三重區重陽路四段,"58,000",56.5坪,1F/4F,公寓,NULL,無最短租期
新北市淡水區中山北路一段,"80,000",23.38坪,1F/3F,店面（店鋪）,NULL,無最短租期
新北市三重區重新路二段,"99,000",48.64坪,1F/15F,電梯大樓,NULL,無最短租期
新北市三重區重新路二段,"99,000",48.64坪,1F/15F,電梯大樓,NULL,無最短租期
新北市汐止區明峰街,"42,000",41.42坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市汐止區福德一路,"48,000",43坪,1F/14F,店面（店鋪）,NULL,無最短租期
新北市淡水區中山北路二段14號,"115,000",80坪,1F/13F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市深坑區北深路二段116號,"28,000",25坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市永和區永平路,"115,000",25坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市新店區中央路131號,"150,000",40.82坪,1F/12F,電梯大樓,NULL,無最短租期
新北市板橋區新民街,"120,000",72.69坪,1F/7F,電梯大樓,NULL,無最短租期
新北市中和區南山路,"42,000",48坪,1F/5F,公寓,NULL,無最短租期
新北市淡水區英專路21巷,"52,000",34.77坪,1F/2F,店面（店鋪）,NULL,無最短租期
新北市新莊區西盛街,"50,000",55.75坪,1F/8F,店面（店鋪）,NULL,無最短租期
新北市蘆洲區長樂路6號,"25,000",20坪,1F/5F,公寓,NULL,無最短租期
新北市中和區中正路,"50,000",52.67坪,1F/14F,電梯大樓,NULL,機械式停車位，費用另計最短租期
新北市中和區中正路,"50,000",52.67坪,1F/14F,電梯大樓,NULL,機械式停車位，費用另計最短租期
新北市中和區中山路二段,"35,000",61坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市板橋區藝文街136號,"48,000",32坪,1F/15F,店面（店鋪）,NULL,無最短租期
新北市板橋區中興路,"20,000",14.22坪,1F/4F,公寓,NULL,無最短租期
新北市板橋區中山路一段206巷,"36,000",39.2坪,1F/2F,店面（店鋪）,NULL,無最短租期
新北市淡水區公明街,"95,000",25坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市板橋區東門街,"285,000",326.1坪,5F/12F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市板橋區重慶路,"500,000",545坪,2F/32F,電梯大樓,NULL,無最短租期
新北市三重區永安北路一段,"38,800",33.6坪,1F/6F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市永和區中和路298號,"170,000",75坪,1F/17F,店面（店鋪）,NULL,無最短租期
新北市新莊區中正路,"198,000",110坪,1F/2F,透天厝,NULL,無最短租期
新北市中和區景安路,"220,000",56.2坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市淡水區新市二路一段,"45,000",66.04坪,1F/13F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市永和區中正路,"90,000",24坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市淡水區淡金路二段,"32,000",46.94坪,1F/15F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市新莊區復興路一段,"88,000",50坪,1F/10F,店面（店鋪）,NULL,無最短租期
新北市淡水區新市二路一段,"19,000",30.76坪,1F/13F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市淡水區新市二路一段,"48,000",64.46坪,1F/13F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市新莊區天祥街,"55,000",35坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市新莊區天祥街,"25,000",10.22坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市新店區環河路,"30,000",23坪,2F/32F,電梯大樓,NULL,無最短租期
新北市永和區保安路,"50,000",51坪,1F/5F,公寓,NULL,無最短租期
新北市林口區南勢一街17巷,"25,000",14.19坪,1F/7F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市板橋區中正路,"88,000",40.62坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市永和區永平路316號,"50,000",29.6坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市永和區永和路二段,"120,000",33坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市中和區莊敬路49巷,"25,000",30坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市永和區永平路,"120,000",30坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市新莊區思源路166巷,"62,000",72.53坪,1F/19F,店面（店鋪）,NULL,無最短租期
新北市淡水區新市二路一段,"18,000",29.37坪,1F/13F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市三峽區民生街,"28,000",3.5坪,1F/3F,店面（店鋪）,NULL,無最短租期
新北市新店區新店路,"13,800",13.52坪,1F/11F,電梯大樓,NULL,無最短租期
新北市三芝區智成街,"20,000",46坪,1F/4F,公寓,NULL,無最短租期
新北市三重區福和街,"60,000",28坪,1F/8F,電梯大樓,NULL,無最短租期
新北市三重區正義北路,"150,000",21坪,整棟/3F,透天厝,NULL,無最短租期
新北市三重區三和路二段,"430,000",250坪,1F/13F,店面（店鋪）,NULL,無最短租期
新北市三重區三和路二段,"450,000",152坪,1F/13F,店面（店鋪）,NULL,無最短租期
新北市中和區立人街9號,"43,000",20坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市中和區興南路一段,"43,000",32坪,2F/4F,店面（店鋪）,NULL,無最短租期
新北市中和區錦和路,"576,000",750坪,2F/4F,店面（店鋪）,NULL,無最短租期
新北市蘆洲區中原路46號,"110,000",55坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市林口區民享路,"25,000",17.88坪,1F/3F,店面（店鋪）,NULL,無最短租期
新北市新店區中正路,"140,000",48坪,1F/4F,公寓,NULL,無最短租期
新北市板橋區重慶路,"38,000",39.39坪,1F/9F,店面（店鋪）,NULL,無最短租期
新北市新店區北新路三段40號,"79,000",40坪,1F/7F,電梯大樓,NULL,無最短租期
新北市三峽區大同路,"58,000",100坪,整棟/3F,透天厝,NULL,平面式停車位，已含租金內最短租期
新北市中和區景新街41巷,"80,000",30.561坪,1F/23F,店面（店鋪）,NULL,無最短租期
新北市三重區三和路四段181巷,"25,000",18坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市新莊區四維路,"22,000",22.88坪,1F/4F,公寓,NULL,無最短租期
新北市新莊區中安街,"150,000",102.95坪,1F/14F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市新莊區中正路,"190,000",65.6坪,1F/2F,公寓,NULL,無最短租期
新北市新莊區化成路,"110,000",180坪,整棟/3F,透天厝,NULL,無最短租期
新北市五股區新五路二段,"55,000",70坪,1F/13F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市新莊區中信街,"70,000",33.4坪,1F/5F,公寓,NULL,無最短租期
新北市板橋區滿平街84巷,"53,000",60坪,整棟/1F,透天厝,NULL,平面式停車位，費用另計最短租期
新北市汐止區建成路142巷,"20,000",20坪,1F/14F,電梯大樓,NULL,無最短租期
新北市板橋區中興路,"20,000",14.22坪,1F/4F,公寓,NULL,無最短租期
新北市永和區永和路二段,"50,000",24.9坪,1F/1F,電梯大樓,NULL,無最短租期
新北市新莊區西盛街,"15,000",15坪,1F/1F,店面（店鋪）,NULL,無最短租期
新北市中和區中山路二段,"52,000",40坪,6F/11F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市新莊區中安街,"267,000",279坪,3F/14F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市新莊區成功街83巷,"26,800",25.14坪,1F/5F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市新莊區中原東路,"80,000",70坪,1F/17F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市中和區中山路二段,"20,550",13.7坪,5F/11F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市中和區中山路二段,"564,495",376.33坪,4F/11F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市八里區中華路二段,"19,998",18.61坪,1F/11F,電梯大樓,NULL,機械式停車位，已含租金內最短租期
新北市新莊區中平路92巷,"35,000",27.04坪,2F/7F,電梯大樓,NULL,無最短租期
新北市板橋區溪城路,"29,000",37坪,1F/12F,電梯大樓,NULL,無最短租期
新北市新莊區雙鳳路,"88,000",54坪,1F/2F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市八里區龍米路二段,"26,000",42.85坪,1F/7F,電梯大樓,NULL,無最短租期
新北市新莊區新莊路,"60,000",30坪,1F/4F,公寓,NULL,無最短租期
新北市新莊區西盛街258巷,"22,000",25坪,1F/8F,店面（店鋪）,NULL,無最短租期
新北市板橋區四川路一段,"85,000",55坪,1F/6F,店面（店鋪）,NULL,無最短租期
新北市樹林區鎮前街,"700,000",845.31坪,1F/5F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市土城區學成路94巷,"29,800",24.6坪,1F/6F,電梯大樓,NULL,平面式停車位，已含租金內最短租期
新北市新店區中正路,"110,000",50坪,1F/10F,店面（店鋪）,NULL,無最短租期
新北市新店區中正路,"110,000",50坪,1F/10F,店面（店鋪）,NULL,無最短租期
新北市新店區中正路,"110,000",50坪,1F/10F,店面（店鋪）,NULL,無最短租期
新北市新店區中正路,"240,000",55坪,1F/1F,店面（店鋪）,NULL,無最短租期
新北市土城區中央路二段,"198,000",66.52坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市樹林區鎮前街,"700,000",845.31坪,整棟/5F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市板橋區中正路,"38,000",30坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市土城區中央路二段,"195,000",80坪,1F/5F,公寓,NULL,無最短租期
新北市板橋區四川路一段,"85,000",55坪,1F/6F,店面（店鋪）,NULL,無最短租期
新北市土城區裕民路92巷,"50,000",39.8坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市淡水區沙崙路,"200,000",115.773坪,1F/6F,店面（店鋪）,NULL,無最短租期
新北市板橋區南雅西路一段8號,"26,000",23.69坪,1F/5F,公寓,NULL,無最短租期
新北市三重區環河南路,"43,000",45坪,1F/12F,店面（店鋪）,NULL,無最短租期
新北市中和區南山路,"48,000",22坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市土城區中華路一段160號,"150,000",140坪,整棟/2F,透天厝,NULL,平面式停車位，已含租金內最短租期
新北市板橋區三民路二段,"155,000",112坪,整棟/3F,透天厝,NULL,無最短租期
新北市中和區景新街142巷,"60,000",42坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市林口區中山路,"65,000",75坪,1F/2F,店面（店鋪）,NULL,無最短租期
新北市林口區中山路,"130,000",200坪,整棟/2F,店面（店鋪）,NULL,無最短租期
新北市林口區中山路,"78,000",150坪,整棟/2F,店面（店鋪）,NULL,無最短租期
新北市三重區三和路三段83巷,"22,000",22.17坪,1F/2F,透天厝,NULL,無最短租期
新北市板橋區信義路,"48,000",49.19坪,1F/6F,店面（店鋪）,NULL,無最短租期
新北市鶯歌區尖山路211巷,"28,000",16.84坪,1F/10F,電梯大樓,NULL,平面式停車位，已含租金內最短租期
新北市中和區成功路129號,"25,000",16坪,1F/33F,電梯大樓,NULL,無最短租期
新北市林口區文化三路二段115巷,"43,000",39.6坪,1F/14F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市樹林區中山路二段158號,"26,000",14坪,1F/4F,公寓,NULL,無最短租期
新北市三重區重新路二段,"85,000",37.15坪,1F/15F,電梯大樓,NULL,無最短租期
新北市三重區重新路二段,"250,000",340坪,整棟/1F,店面（店鋪）,NULL,無最短租期
新北市三重區三和路四段268號,"150,000",46.8坪,1F/5F,公寓,NULL,無最短租期
新北市新店區中興路三段,"250,000",100坪,1F/5F,公寓,NULL,無最短租期
新北市中和區南華路71號,"60,000",42坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市永和區國光路37號,"48,000",14.92坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市土城區永豐路13巷,"88,000",52.45坪,1F/15F,電梯大樓,NULL,無最短租期
新北市五股區新五路二段,"70,000",62坪,1F/15F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市淡水區新市五路二段,"45,000",46.322坪,1F/20F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市淡水區新市一路一段99巷,"32,000",19.683坪,1F/15F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市淡水區崁頂三路,"50,000",46.24坪,1F/21F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市新莊區新北大道二段227號,"38,000",21.38坪,1F/14F,電梯大樓,NULL,機械式停車位，費用另計最短租期
新北市新莊區思源路192巷48號,"62,000",76.64坪,1F/19F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市新店區北新路二段,"248,888",66坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市永和區文化路,"25,000",19.66坪,1F/2F,透天厝,NULL,無最短租期
新北市永和區文化路,"25,000",19.66坪,1F/2F,透天厝,NULL,無最短租期
新北市中和區宜安路,"55,000",27.16坪,1F/12F,電梯大樓,NULL,無最短租期
新北市林口區文化三路二段115巷,"60,000",56坪,1F/14F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市新店區中興路二段,"542,000",271.07坪,1F/13F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市新店區中興路三段,"80,000",53.66坪,1F/14F,電梯大樓,NULL,無最短租期
新北市蘆洲區復興路,"32,000",26坪,1F/5F,公寓,NULL,無最短租期
新北市板橋區中山路一段,"265,000",27坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市永和區中山路一段,"168,000",130坪,2F/5F,店面（店鋪）,NULL,無最短租期
新北市淡水區中山路78號,"70,000",18坪,1F/4F,公寓,NULL,無最短租期
新北市三峽區大同路,"25,000",50坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市板橋區漢生東路,"58,000",38坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市汐止區樟樹二路339巷,"25,000",14.98坪,1F/9F,電梯大樓,NULL,無最短租期
新北市淡水區民權路,"76,000",27.3坪,1F/24F,店面（店鋪）,NULL,無最短租期
新北市土城區中央路三段,"130,000",177.23坪,整棟/3F,透天厝,NULL,無最短租期
新北市新店區寶興路,"55,000",30坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市新莊區中港三街37巷,"32,000",19.97坪,1F/5F,公寓,NULL,無最短租期
新北市泰山區信華六街,"188,000",153.52坪,整棟/2F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市新莊區立信三街35巷,"45,000",67坪,1F/13F,店面（店鋪）,NULL,無最短租期
新北市新莊區新泰路,"60,000",28坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市新莊區中華路一段,"75,000",56.11坪,1F/22F,店面（店鋪）,NULL,無最短租期
新北市汐止區林森街,"35,000",30.07坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市汐止區林森街,"35,000",30.07坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市板橋區萬板路,"58,000",38坪,1F/14F,電梯大樓,NULL,無最短租期
新北市中和區景新街41巷,"58,000",48坪,1F/23F,店面（店鋪）,NULL,平面式停車位，費用另計最短租期
新北市土城區興城路,"85,000",72坪,1F/6F,店面（店鋪）,NULL,無最短租期
新北市中和區景平路,"65,000",49坪,1F/13F,電梯大樓,NULL,平面式停車位，費用另計最短租期
新北市板橋區中山路二段,"80,000",20坪,1F/2F,透天厝,NULL,無最短租期
新北市中和區建康路,"128,000",78坪,1F/13F,店面（店鋪）,NULL,無最短租期
新北市新店區中正路,"155,000",46.4坪,1F/5F,公寓,NULL,無最短租期
新北市土城區裕民路136巷,"30,000",30坪,1F/5F,公寓,NULL,無最短租期
新北市板橋區信義路,"45,500",75坪,整棟/2F,透天厝,NULL,無最短租期
新北市板橋區文化路一段,"43,000",15坪,1F/4F,公寓,NULL,無最短租期
新北市中和區橋和路,"35,000",24.3坪,1F/12F,電梯大樓,NULL,無最短租期
新北市板橋區南雅南路一段1巷,"27,000",27坪,1F/3F,公寓,NULL,無最短租期
新北市板橋區四維路279巷,"30,000",20坪,1F/4F,公寓,NULL,無最短租期
新北市板橋區南雅南路二段,"52,000",35坪,1F/4F,公寓,NULL,無最短租期
新北市板橋區中興路,"20,000",14.2坪,1F/1F,公寓,NULL,無最短租期
新北市板橋區重慶路,"78,000",75坪,整棟/3F,透天厝,NULL,無最短租期
新北市板橋區漢生東路113巷,"40,000",36坪,1F/5F,公寓,NULL,無最短租期
新北市新店區安康路二段,"120,000",90坪,B1/15F,店面（店鋪）,NULL,無最短租期
新北市板橋區忠孝路,"50,000",23坪,1F/4F,公寓,NULL,無最短租期
新北市中和區景安路101號,"30,000",15坪,1F/4F,店面（店鋪）,NULL,無最短租期
新北市中和區景新街,"16,000",7坪,1F/20F,公寓,NULL,無最短租期
新北市汐止區汐萬路一段,"40,000",44.04坪,1F/9F,店面（店鋪）,NULL,無最短租期
新北市汐止區康寧街459巷,"120,000",52.88坪,1F/17F,店面（店鋪）,NULL,無最短租期
新北市三重區五谷王北街,"38,000",31.36坪,1F/7F,店面（店鋪）,NULL,無最短租期
新北市新莊區中央路,"44,000",53.16坪,3F/19F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市新莊區明中街,"31,000",25.99坪,1F/5F,店面（店鋪）,NULL,無最短租期
新北市林口區文化北路一段,"35,000",23.87坪,1F/10F,店面（店鋪）,NULL,平面式停車位，已含租金內最短租期
新北市新莊區中正路,"45,000",61.93坪,1F/5F,店面（店鋪）,NULL,無最短租期
